user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
deeprana1007,,ISupportFarmers,,2021-04-12 02:41:06,False,71,This is human rights violation. Beating a farmers because he was protecting women from BJP goons… https://t.co/jS0jelfnV6,0,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:40:55,False,56,"Police 'torturing' farmers in UP, Uttarakhand to stop them from joining protests: BKU
#DelhiPolice_TorturingFarmers… https://t.co/HiIpg9XZ9p",0,False
jaggisandhu4,,Twitter for Android,,2021-04-12 02:40:52,True,193,We just need more and more retweet #DelhiPolice_TorturingFarmers,0,False
priyasharma084,,Twitter for Android,,2021-04-12 02:40:52,False,14,"Currently these cheap things are happening in a democratic country to disturb a peaceful #KisanAndolan
by… https://t.co/8i2AXycTb8",0,False
sandhu94717,,Twitter for Android,,2021-04-12 02:40:51,True,1978,"अभी भी कोई शक़ है
@ECISVEEP

Morally corrupt democracy 
#DelhiPolice_TorturingFarmers https://t.co/pEXLmEmByI",6,False
kuldeepkhaira22,"पटियाला, भारत",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='1dc2b546652c55dd', url='https://api.twitter.com/1.1/geo/id/1dc2b546652c55dd.json', place_type='admin', name='Punjab', full_name='Punjab, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[73.885375, 29.543882], [76.944121, 29.543882], [76.944121, 32.576396], [73.885375, 32.576396]]]), attributes={})",2021-04-12 02:40:48,True,242,"Today hashtag
Retweet
#DelhiPolice_TorturingFarmers
#FarmersProtest https://t.co/TZXQKASirX
#DelhiPolice_TorturingFarmers",2,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:40:44,False,164,International organisations support Indians farmers: NYT carries full page declaration… https://t.co/dKQAHhfmEr,0,False
VashistaMuthir1,,Twitter for Android,,2021-04-12 02:40:44,False,26,Shameful to see such cruealities led by cops #DelhiPolice_TorturingFarmers,0,False
MalikAvni,,Twitter for iPhone,,2021-04-12 02:40:34,True,632,"Thank you for your support from San Fransisco! 

#FarmersProtest 
#DelhiPolice_TorturingFarmers https://t.co/XqBItNIGpG",3,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:40:34,False,192,"Police helping BJP goons in pelting stones toward farmers.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/nuaPTBuG6j",0,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:40:32,False,5,"@YoYoDavySingh @CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doin… https://t.co/EYcyl4A1qF",0,False
surjeets3s,,Twitter for Android,,2021-04-12 02:40:30,False,256,@AmanCha61983208 kyu tweet Retweet slowly hunde..#DelhiPolice_TorturingFarmers,0,False
AmanCha61983208,india,Twitter for Android,,2021-04-12 02:40:26,False,258,@surjeets3s Hun v 3 te show ho reha #DelhiPolice_TorturingFarmers https://t.co/SoA4FwwEXC,0,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:40:24,False,5,"@777sattiSingh @CPDelhi your Motto says 
         “Shanti Seva Nyaya”
 Think for few seconds, all that you are doin… https://t.co/2KaVNmMRZN",0,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:40:22,False,561,"Was just a trial, says Rakesh Tikait as farmers' blockade of KMP Expressway ends
#DelhiPolice_TorturingFarmers
 I S… https://t.co/MSJlPfjxXy",2,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:40:18,False,28,What was the fault of those people who were beaten by delhi police on different time.. we want justice we want farm… https://t.co/7DwAogXaGn,0,False
NikhilPatidarr,"Bhopal, India",Twitter for Android,,2021-04-12 02:40:15,True,176,"#DelhiPolice_TorturingFarmers
@HansrajMeena

56inch. Farmer giving msg to 5.6inch #PmModi Government💥👑😎!

Jai Jawan… https://t.co/5H3D3Tl7xN",2,False
YoYoDavySingh,"Sacramento, CA",Twitter Web App,,2021-04-12 02:40:14,True,205,"Once there was a time when police was police and not ""sarkari gunde""

#DelhiPolice_TorturingFarmers https://t.co/yl1vaQc6fR",5,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:40:11,False,494,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/G1BLIrvrt4,0,False
ArshVir16203826,,Twitter for iPhone,,2021-04-12 02:40:08,False,21,"'Shameful' &amp; 'Disgusting' act by Delhi Police!

How obnoxious can Modi govt be??

Torturing &amp; thrashing the youth i… https://t.co/eXzGC3EjCo",0,False
farmer3630,,Twitter for Android,,2021-04-12 02:40:03,True,983,"No farmers No Food
#DelhiPolice_TorturingFarmers https://t.co/gT3Dm9gX2Q",4,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:40:03,False,71,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/tWEzCL6wNg",0,False
PSGrewal2,"Brampton, Ontario",Twitter for Android,,2021-04-12 02:40:02,True,975,"Unfortunately, many people are waking up now because of Lakha Sidhana's brother being tortured, but this has been g… https://t.co/ayRCkP7ttf",6,False
IamProudPunjabi,Punjab,Twitter for Android,,2021-04-12 02:40:02,False,530,"Farmers don't get any sick leave or vacation.  Their job requires 24/7 availability 
#DelhiPolice_TorturingFarmers https://t.co/UND1uMOr4l",0,False
PSGrewal2,"Brampton, Ontario",Twitter for Android,,2021-04-12 02:40:02,True,975,"Now, he's carrying his family legacy by siding with current anti-Sikh forces (Indian government and law enforcement… https://t.co/bXY5kKnxvo",6,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:39:58,True,131,Have a great day #DelhiPolice_TorturingFarmers https://t.co/s9fxL7IwxZ,0,False
sandhulandlord1,Punjab,Twitter for iPhone,,2021-04-12 02:39:53,False,166,"State Sponsored Terrorism is the major threat to the liberty of citizens.
#DelhiPolice_TorturingFarmers",2,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:39:51,False,23,"BJP goons pelting stones on farmers in presence of Delhi police. Shame Delhi police.
#DelhiPolice_TorturingFarmers… https://t.co/u6i5673oY4",0,False
Musleuddin17,"Jharkhand, India",Twitter for Android,,2021-04-12 02:39:51,True,1480,"'Shameful' &amp; 'Disgusting' act by Delhi Police!

How obnoxious can Modi govt be??

Torturing &amp; thrashing the youth i… https://t.co/s2xJc4gZ5k",0,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:39:44,True,131,Re tweet #DelhiPolice_TorturingFarmers https://t.co/ReA2L0G8pM,0,False
singh0maninder,,Twitter for iPhone,,2021-04-12 02:39:43,False,78,Delhi police is treating farmers like separatist police in our country is always heavily influenced by politicians… https://t.co/QPw1Vswph1,0,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:39:40,False,94,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Inquil… https://t.co/PnwlnTw1vS",0,False
with_kaur,,Twitter for iPhone,,2021-04-12 02:39:40,False,1470,@Sandhu__Aman Very good morning dear #DelhiPolice_TorturingFarmers #FarmersProtest,1,False
imgurjantvirk,singhu border,Twitter for Android,,2021-04-12 02:39:34,True,386,"farmers don’t just work till the sun goes down,they work till the job gets done

#DelhiPolice_TorturingFarmers https://t.co/mibxxbiEMp",2,False
indianproud12,India,Twitter for iPhone,,2021-04-12 02:39:33,False,357,"They really think we’re all not on the same team? 😂

#DelhiPolice_TorturingFarmers #FarmersProtest https://t.co/7WNqQrwDAS",0,False
I_Mal_Ko,India,IFTTT,,2021-04-12 02:39:32,False,878,Delhi Police arrested some farmers while they were shopping for groceries. False charges being imposed on them.… https://t.co/RO74j7KJdz,0,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:39:31,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/h0IOk9ITLN,0,False
_jaggicheema,,Twitter for iPhone,,2021-04-12 02:39:30,False,503,"How do you explain this picture!

#DelhiPolice_TorturingFarmers https://t.co/zRlE3EFz8B",0,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:39:29,False,69,Modi/Shah are killing democracy by misusing Delhi and Haryana police to arrest the farmer protestors.… https://t.co/xAVtRaXsOF,1,False
NikhilPatidarr,"Bhopal, India",Twitter for Android,,2021-04-12 02:39:21,True,176,"#DelhiPolice_TorturingFarmers
One Of the Biggest Scam💔!
In Indian History.. #farmBills!

#Modi_Sold_Farmers 👇✅ https://t.co/MHUQdkCmZL",0,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:39:18,False,152,The hospitals around Delhi have seen a surge in emergency cases and 80% of those are poor farmers facing the tortur… https://t.co/ZjxM5JoFYe,0,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:39:15,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/L4W845LaU7,0,False
HryTweet_,India,Twitter for Android,,2021-04-12 02:39:15,True,4853,BJP goons throwing stones at farmers with Delhi police just standing and watching from behind. Shame Delhi police… https://t.co/ANGnI16T6n,2,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:39:07,False,71,Delhi police is beating farmers. Farmers are peacefully protesting for their demands to be heard.… https://t.co/EVSmLDuR3p,0,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:39:02,True,131,How does this happen? #DelhiPolice_TorturingFarmers https://t.co/zF9HVk9HDy,0,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:38:56,False,56,"Haryana and Delhi police continue to arrest peaceful farmer protestors. 
https://t.co/obtouMAue9… https://t.co/Den5I7L33O",3,False
shergil190,Canada,Twitter for iPhone,,2021-04-12 02:38:56,False,47,"Even after facing police brutality, this elderly Sikh will still stand up for the rights of farmers!… https://t.co/n1k2GPnWHt",1,False
Navneet_Batth,,Twitter for Android,,2021-04-12 02:38:54,False,125,"DELHI police stop detaining and torturing farmers.
#DelhiPolice_TorturingFarmers https://t.co/yED0KvO5l3",1,False
harp1619,Panjab,Twitter for Android,,2021-04-12 02:38:53,True,88,Stop human rights violation #DelhiPolice_TorturingFarmers,2,False
Amandee37040493,,Twitter for Android,,2021-04-12 02:38:53,False,105,"Today Hashtag 
Retweet 

#DelhiPolice_TorturingFarmers https://t.co/N2Hyn0Q5XM https://t.co/vWm18x8wUw",3,False
Sandhu__Aman,"Punjab, India",Twitter for Android,,2021-04-12 02:38:52,False,226,"good morning 

#DelhiPolice_TorturingFarmers",5,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:38:45,False,164,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/vWXBuUY92O",0,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:38:45,False,28,We got one of the most mindless nd shameless PM IN the history of India.. shame on u modi..#DelhiPolice_TorturingFarmers,2,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:38:34,False,192,"Farmers sitting on the highway carrying the KMP highway closed, trolleys, mattresses and cots.… https://t.co/PKS19ogekY",5,False
kuldeepkhaira22,"पटियाला, भारत",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='1dc2b546652c55dd', url='https://api.twitter.com/1.1/geo/id/1dc2b546652c55dd.json', place_type='admin', name='Punjab', full_name='Punjab, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[73.885375, 29.543882], [76.944121, 29.543882], [76.944121, 32.576396], [73.885375, 32.576396]]]), attributes={})",2021-04-12 02:38:33,True,242,"Today hashtag Retweet
#DelhiPolice_TorturingFarmers
#FarmersProtest",6,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:38:29,True,131,Shame on you Delhi police #DelhiPolice_TorturingFarmers https://t.co/D819OqAvuQ,3,False
harp1619,Panjab,Twitter for Android,,2021-04-12 02:38:26,True,88,"Keep supporting
#DelhiPolice_TorturingFarmers",4,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:38:24,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/lqwvZ9F6JF,3,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:38:23,False,561,"Police silencing the farmers by torturing them.
#DelhiPolice_TorturingFarmers
 I Support Farmers! https://t.co/d8e6fBgkx8",12,False
Inderji42720445,,Twitter for Android,,2021-04-12 02:38:22,False,309,@indijaswaloye “There is no greater tyranny than that which is perpetrated under the shield of the law and in the n… https://t.co/sqAYpB5jKX,6,False
with_kaur,,Twitter for iPhone,,2021-04-12 02:38:19,False,1470,@kdhanjal12 My favorite #DelhiPolice_TorturingFarmers #FarmersProtest,5,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:38:15,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/gj5rRSk8qG,3,False
vishant2627,"karnal, India",Twitter for Android,,2021-04-12 02:38:14,False,115,"True
#DelhiPolice_TorturingFarmers",3,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:38:12,False,494,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Chardi Kala !! https://t.co/FntY4eB2zP",5,False
Sukhdhillonben1,,Twitter for iPhone,,2021-04-12 02:38:03,False,113,#DelhiPolice_TorturingFarmers #FarmersProtest @UN @JoeBiden  @BBCWorld @JustinTrudeau @UNHumanRights @CNN @fox Indi… https://t.co/tilkhKigxJ,8,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:38:03,False,71,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/MYllI60Dlv",7,False
Ranbir78614022,,Twitter for Android,,2021-04-12 02:38:01,False,417,"Shamefull and disgusting act by delhi police.
#DelhiPolice_TorturingFarmers https://t.co/8FvPeKHhB0",19,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:38:01,True,131,I stand with farmers #DelhiPolice_TorturingFarmers https://t.co/YOKO9atYOX,0,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:37:51,False,23,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Sad for democratic country https://t.co/iGkVfWfPC7",0,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:37:48,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/Ta8e7PXouc,0,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:37:40,False,94,"Hospitalised farmer alleges torture by Sathankulam cops

#DelhiPolice_TorturingFarmers
 Inquilab zindabaad!!!!!! https://t.co/DZEnGiJcDP",0,False
surjeets3s,,Twitter for Android,,2021-04-12 02:37:38,False,256,@AmanCha61983208 hun 4 te..#DelhiPolice_TorturingFarmers,0,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:37:30,False,69,"Peaceful protesters scare Delhi Police. 
#DelhiPolice_TorturingFarmers
 Support farmers!!!!!!! https://t.co/Vgy7xgUlHy",0,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:37:24,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/2TAovKCBlP,0,False
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 02:37:20,True,1730,No farmers no food #DelhiPolice_TorturingFarmers,2,False
Vishvendra32,,Twitter for Android,,2021-04-12 02:37:19,False,1273,All the farmers are indeed a very truthful and hard worker. We should respect their work because whatever we eat th… https://t.co/lXBo8XqeR0,1,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:37:19,False,28,Modi its not over yet.. we ll fight until we will.. win...This fight ll b continuous #DelhiPolice_TorturingFarmers,0,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:37:18,False,152,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 Farmers against i… https://t.co/DgKzMo0TuM",0,False
ChetanR11012611,,Twitter Web App,,2021-04-12 02:37:14,False,0,"SC registers suo motu case against Police action on farmers
In an open letter written by Punjab University students… https://t.co/gVd0DQfEmB",0,False
ghumman,India,Twitter for Android,,2021-04-12 02:37:09,False,575,"Farmer are backbone of India
#DelhiPolice_TorturingFarmers",2,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:37:08,False,71,"Riot police attempt to clear farmers from Delhi protest camp
#DelhiPolice_TorturingFarmers
 Support Farmers https://t.co/taSH3vB1CC",0,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:37:02,False,467,@HitpalBatth8 World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations… https://t.co/ovWWfLQaG5,0,False
RajDhanda17,"Vancouver, British Columbia",Twitter for iPhone,,2021-04-12 02:36:59,True,1730,Keep fighting we Born to fight born to win. #DelhiPolice_TorturingFarmers,44,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:36:57,False,56,"Delhi police beating and torturing farmers on behest of BJP
#DelhiPolice_TorturingFarmers
 I support farmers!!! https://t.co/X8jn1gVOX7",8,False
INDIAN_VILLAZER,"HR-08, JAT-LAND, HARYANA",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='44332d1f271dee38', url='https://api.twitter.com/1.1/geo/id/44332d1f271dee38.json', place_type='admin', name='Haryana', full_name='Haryana, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[74.474584, 27.650638], [77.605106, 27.650638], [77.605106, 30.926706], [74.474584, 30.926706]]]), attributes={})",2021-04-12 02:36:53,True,963,We r farmers &amp; if we r determined thn we r determined whether it is to feed the nation or to fight wth our own rule… https://t.co/sJdEHSzZlH,1,False
